Timestamp,10.06.2023:14:26:59
Scans in Average,1
Termination,10000
V_RMS(V),0.00100654757868641
V_DC (V),0.00100528204441071
RMS_Noise %,8.0437879143803
Frequency (Hz), Mag^2 (V^2 / Hz), PSD (dBV^2 / Hz), RIN (dBc / Hz), Integrated Volts RMS, Integrated RIN (%RMS) 
11843.44,1.33890113810745E-16,-158.732513427734,-98.7891998291016,1.6052247866699E-05,1.59478282066387
11849.4,6.62670440002936E-16,-151.787017822266,-91.8437118530273,1.6052321804301E-05,1.59479016632775
11855.36,2.98982740787324E-16,-155.243545532227,-95.3002243041992,1.6052411080149E-05,1.59479903583873
11861.32,6.24072811206133E-16,-152.047653198242,-92.1043319702148,1.60524967582494E-05,1.59480754791528
11867.29,2.00412036595784E-16,-156.980758666992,-97.0374450683594,1.60525732991608E-05,1.59481515221666
11873.25,4.2590632650293E-16,-153.70686340332,-93.763542175293,1.60526314335507E-05,1.59482092783931
11879.21,3.07704131804106E-15,-145.118667602539,-85.1753540039063,1.60529566238561E-05,1.59485323533399
11885.17,3.06930132865091E-15,-145.129608154297,-85.1862945556641,1.60535270999381E-05,1.59490991184825
11891.13,3.99913204773839E-16,-153.980346679688,-94.0370254516602,1.60538491407498E-05,1.59494190644229
11897.09,2.20469132727885E-15,-146.566528320313,-86.6232070922852,1.60540908775485E-05,1.5949659228727
11903.05,7.00637201589416E-16,-151.545074462891,-91.6017532348633,1.60543605648271E-05,1.59499271616934
11909.01,2.32759892545194E-15,-146.330917358398,-86.3876037597656,1.60546416101384E-05,1.59502063788087
11914.97,1.22119625226939E-15,-149.132141113281,-89.188835144043,1.60549710153309E-05,1.59505336412248
11920.93,7.1960637152794E-16,-151.429046630859,-91.4857330322266,1.60551511315537E-05,1.59507125857938
11926.89,1.63078122265385E-15,-147.876037597656,-87.932731628418,1.60553692923521E-05,1.59509293274592
11932.85,2.58367606420506E-15,-145.877624511719,-85.9343032836914,1.60557604028649E-05,1.59513178938033
11938.81,2.95372259984106E-16,-155.296310424805,-95.3529891967773,1.60560276229136E-05,1.59515833755891
11944.77,7.90989057956419E-16,-151.018295288086,-91.0749816894531,1.60561284363097E-05,1.59516835331954
11950.73,1.02284862653808E-15,-149.901885986328,-89.9585723876953,1.60562967850563E-05,1.59518507868356
11956.69,2.81866429456083E-15,-145.499572753906,-85.5562515258789,1.60566532653379E-05,1.59522049482177
11962.65,2.68630913069501E-15,-145.708435058594,-85.7651290893555,1.60571641794107E-05,1.59527125388012
11968.61,8.38824386543517E-15,-140.763290405273,-80.8199768066406,1.60581917860068E-05,1.595373346083
11974.57,1.15006923806504E-14,-139.392761230469,-79.4494476318359,1.60600374155582E-05,1.59555670845856
11980.53,5.60782723368902E-15,-142.512054443359,-82.5687408447266,1.6061624601622E-05,1.59571439460251
11986.49,1.91053099266962E-15,-147.188461303711,-87.2451477050781,1.60623221569976E-05,1.59578369638121
11992.45,6.4091718599002E-17,-161.931976318359,-101.988670349121,1.60625053280081E-05,1.59580189432976
11998.42,5.49695376624489E-16,-152.598785400391,-92.6554641723633,1.60625622733593E-05,1.595807551822
12004.38,8.90963936702368E-16,-150.501403808594,-90.5580825805664,1.60626959107791E-05,1.59582082863302
12010.34,3.22192552933605E-15,-144.918838500977,-84.9755325317383,1.60630774841151E-05,1.59585873775367
12016.3,1.17555828182958E-15,-149.297561645508,-89.354248046875,1.60634854506662E-05,1.59589926902708
12022.26,4.74359940956977E-16,-153.238922119141,-93.2956085205078,1.60636384903247E-05,1.59591447344084
12028.22,5.57007524548681E-15,-142.541381835938,-82.5980758666992,1.60641992267908E-05,1.59597018232912
12034.18,1.49381889968936E-15,-148.257019042969,-88.3137054443359,1.6064854405335E-05,1.59603527399076
12040.14,1.1659203854227E-15,-149.333312988281,-89.3899993896484,1.60651011305387E-05,1.59605978601671
12046.1,1.55822912499085E-15,-148.073684692383,-88.13037109375,1.60653537852974E-05,1.596084887141
12052.06,6.07976483972076E-17,-162.1611328125,-102.217819213867,1.60655039667442E-05,1.59609980759284
12058.02,3.27931388710567E-15,-144.842163085938,-84.8988571166992,1.60658137413768E-05,1.59613058354812
12063.98,1.51007308583454E-15,-148.210021972656,-88.2667083740234,1.60662579896757E-05,1.59617471939507
12069.94,7.75177824152706E-16,-151.105987548828,-91.1626739501953,1.60664699232251E-05,1.59619577488751
12075.9,2.36300138567458E-15,-146.265365600586,-86.3220443725586,1.6066761000244E-05,1.5962246932442
12081.86,3.90271945131341E-15,-144.086334228516,-84.1430130004883,1.60673420566278E-05,1.59628242090616
12087.82,4.53362266246889E-15,-143.435546875,-83.4922332763672,1.6068124502216E-05,1.59636015648516
12093.78,2.14930575263376E-15,-146.677017211914,-86.7337036132813,1.60687441953273E-05,1.59642172268674
12099.74,6.59295740964202E-15,-141.809204101563,-81.8658828735352,1.60695549427177E-05,1.59650227003568
12105.7,5.51262057039518E-15,-142.58642578125,-82.6431045532227,1.60706773486051E-05,1.59661378050087
12111.66,6.16785428064759E-15,-142.098663330078,-82.1553421020508,1.60717604428776E-05,1.59672138537674
12117.62,7.68485506341676E-15,-141.143646240234,-81.2003326416016,1.6073044656708E-05,1.59684897138038
12123.58,6.3598478542796E-15,-141.965530395508,-82.022216796875,1.60743467778532E-05,1.59697833646681
12129.54,5.14871127658504E-15,-142.883010864258,-82.939697265625,1.60754135130675E-05,1.5970843160784
12135.51,4.4680662843651E-15,-143.498809814453,-83.5554885864258,1.60763049896769E-05,1.59717288383498
12141.47,3.98791305163589E-16,-153.992538452148,-94.0492324829102,1.60767560553014E-05,1.59721769697984
12147.43,1.52568096230728E-15,-148.16535949707,-88.2220458984375,1.60769344432054E-05,1.59723541972914
12153.39,3.81063235484665E-15,-144.190032958984,-84.2467193603516,1.60774289984619E-05,1.59728455354725
12159.35,2.67797754342306E-16,-155.721923828125,-95.7786178588867,1.60778070281389E-05,1.59732211060715
12165.31,2.97988322017773E-15,-145.258010864258,-85.314697265625,1.60781080000088E-05,1.59735201201233
12171.27,5.23594356612496E-15,-142.810043334961,-82.8667373657227,1.60788694837336E-05,1.59742766504065
12177.23,3.63582785212202E-15,-144.393966674805,-84.4506530761719,1.60796915884754E-05,1.5975093407368
12183.19,9.80221651995331E-16,-150.086761474609,-90.143440246582,1.60801193892267E-05,1.5975518425281
12189.15,4.22552327942564E-16,-153.741195678711,-93.7978820800781,1.60802493702942E-05,1.59756475608233
12195.11,4.27955910708988E-15,-143.686004638672,-83.7426986694336,1.60806851317671E-05,1.59760804876737
12201.07,3.40307186282492E-15,-144.681289672852,-84.7379760742188,1.6081396966597E-05,1.59767876920274
12207.03,5.88175434283282E-16,-152.304931640625,-92.3616180419922,1.60817668241123E-05,1.59771551436244
12212.99,2.3040766331898E-17,-166.375030517578,-106.431716918945,1.60818234630251E-05,1.59772114141018
12218.95,3.41294305409671E-16,-154.668716430664,-94.7253952026367,1.60818572188445E-05,1.59772449503401
12224.91,2.0616929911436E-15,-146.857757568359,-86.9144439697266,1.60820798914769E-05,1.597746617449
12230.87,1.9015304057272E-15,-147.208969116211,-87.2656555175781,1.60824470763675E-05,1.59778309708477
12236.83,1.69616119668111E-15,-147.705322265625,-87.7620162963867,1.60827804428076E-05,1.59781621687435
12242.79,1.53935976262195E-15,-148.126602172852,-88.1832885742188,1.60830801950628E-05,1.59784599711142
12248.75,1.2395448341825E-15,-149.0673828125,-89.1240615844727,1.60833376821831E-05,1.59787157832842
12254.71,1.3169498439917E-15,-148.804306030273,-88.8609924316406,1.60835745188481E-05,1.59789510793299
12260.68,3.74653031561441E-16,-154.263702392578,-94.3203964233398,1.60837312546824E-05,1.59791067955997
12266.64,1.61728882138353E-16,-157.912124633789,-97.9688110351563,1.6083780944805E-05,1.59791561624887
12272.6,1.86257238965482E-15,-147.298873901367,-87.3555526733398,1.6083968504295E-05,1.59793425019067
12278.56,2.35561496234974E-15,-146.278961181641,-86.3356399536133,1.60843592649219E-05,1.59797307206408
12284.52,3.57296698894061E-16,-154.469711303711,-94.5263977050781,1.60846106173418E-05,1.59799804380166
12290.48,9.14617051724538E-16,-150.387603759766,-90.4442901611328,1.6084728440034E-05,1.59800974942738
12296.44,3.51806003588232E-15,-144.536972045898,-84.5936508178711,1.60851391179927E-05,1.59805055007777
12302.4,1.03202315434222E-15,-149.863098144531,-89.919792175293,1.60855605934085E-05,1.59809242345016
12308.36,1.41864641515591E-16,-158.481262207031,-98.5379409790039,1.60856693469718E-05,1.59810322806244
12314.32,2.70568629427241E-15,-145.677230834961,-85.7339096069336,1.60859331089707E-05,1.5981294326855
12320.28,6.16213014836831E-15,-142.102691650391,-82.1593780517578,1.60867546209939E-05,1.59821104949533
12326.24,3.49718561665213E-15,-144.56282043457,-84.619499206543,1.60876492629716E-05,1.59829993172967
12332.2,2.5746476239874E-15,-145.892822265625,-85.9495086669922,1.60882117004227E-05,1.59835580960997
12338.16,2.35089866388686E-15,-146.287658691406,-86.3443450927734,1.60886678674573E-05,1.59840112957738
12344.12,1.83627984521687E-15,-147.360610961914,-87.4172973632813,1.60890557057912E-05,1.59843966112244
12350.08,1.79803407718282E-15,-147.452026367188,-87.5087051391602,1.60893922721947E-05,1.59847309882679
12356.04,3.14191424877208E-15,-145.028060913086,-85.0847396850586,1.60898498144069E-05,1.59851855541741
12362,4.85772602587531E-15,-143.135665893555,-83.1923522949219,1.60905905989167E-05,1.59859215198904
12367.96,7.38880847469166E-15,-141.314254760742,-81.3709411621094,1.60917247750302E-05,1.59870483182033
12373.92,1.35178405950379E-15,-148.690933227539,-88.7476119995117,1.60925340773402E-05,1.59878523560126
12379.88,1.94727303911198E-16,-157.105728149414,-97.1624145507813,1.6092677289971E-05,1.5987994637047
12385.84,1.34442776319095E-15,-148.714630126953,-88.7713088989258,1.60928197967661E-05,1.59881362168373
12391.81,1.86174853903746E-15,-147.300796508789,-87.3574752807617,1.60931166937751E-05,1.59884311825352
12397.77,2.09846405141434E-15,-146.780990600586,-86.8376693725586,1.60934833481019E-05,1.59887954517805
12403.73,1.19701297762731E-15,-149.219009399414,-89.2756958007813,1.60937885018393E-05,1.59890986204968
12409.69,4.74797398434627E-16,-153.234924316406,-93.2916030883789,1.60939433054959E-05,1.59892524171577
12415.65,1.01209356747252E-15,-149.947799682617,-90.0044784545898,1.60940809624705E-05,1.59893891786754
12421.61,1.41516257675297E-15,-148.491943359375,-88.5486221313477,1.60943057131285E-05,1.59896124673334
12427.57,7.63662721207462E-16,-151.170989990234,-91.227668762207,1.60945074247233E-05,1.5989812866797
12433.53,7.06664025074133E-16,-151.507873535156,-91.5645599365234,1.60946435657144E-05,1.59899481221927
12439.49,8.03393428820224E-16,-150.950714111328,-91.0074005126953,1.609478336136E-05,1.59900870084695
12445.45,4.89278212019902E-16,-153.104446411133,-93.1611251831055,1.60949030508587E-05,1.59902059193896
12451.41,5.47994905749268E-16,-152.612228393555,-92.6689224243164,1.60949990764266E-05,1.59903013203124
12457.37,3.56901561341753E-15,-144.474517822266,-84.5312042236328,1.609538026551E-05,1.59906800297659
12463.33,6.76075084508436E-15,-141.700057983398,-81.7567367553711,1.60963364898247E-05,1.59916300338541
12469.29,1.41334387156652E-15,-148.497528076172,-88.5542068481445,1.60970932477738E-05,1.59923818691027
12475.25,1.4591891310071E-15,-148.35888671875,-88.4155731201172,1.60973591349565E-05,1.59926460266928
12481.21,3.24411871588381E-15,-144.889038085938,-84.9457168579102,1.60977945440308E-05,1.59930786034368
12487.17,2.01548838655678E-15,-146.956192016602,-87.0128860473633,1.60982813588366E-05,1.59935622515188
12493.13,1.08160070529569E-16,-159.659332275391,-99.7160186767578,1.60984779459466E-05,1.59937575598322
12499.09,4.76413835788965E-16,-153.220153808594,-93.2768402099609,1.60985320509341E-05,1.59938113128675
12505.05,5.3859234109647E-16,-152.687393188477,-92.7440872192383,1.60986260093569E-05,1.5993904660092
12511.01,4.00915496356902E-16,-153.969467163086,-94.0261611938477,1.60987129642139E-05,1.59939910493088
12516.98,1.23337846010448E-15,-149.08903503418,-89.1457214355469,1.60988642477106E-05,1.59941413487084
12522.94,3.53809014086437E-15,-144.512313842773,-84.5690002441406,1.60993058530314E-05,1.59945800813924
12528.9,6.15655456689031E-15,-142.106628417969,-82.1633071899414,1.61002032140916E-05,1.59954716051308
12534.86,4.20372771259281E-15,-143.763656616211,-83.8203430175781,1.61011619758914E-05,1.59964241301977
12540.82,4.24062136517023E-16,-153.725708007813,-93.7823944091797,1.61015902927915E-05,1.5996849660902
12546.78,3.69043201923584E-15,-144.329223632813,-84.3859176635742,1.61019710305645E-05,1.59972279219809
12552.74,8.98658451357429E-15,-140.464050292969,-80.5207366943359,1.61031442433072E-05,1.59983935029903
12558.7,8.46481346646518E-15,-140.723831176758,-80.7805099487305,1.61047589036872E-05,1.59999976600258
12564.66,7.45475820925397E-15,-141.275665283203,-81.3323516845703,1.61062319346203E-05,1.60014611089122
12570.62,3.50738105225901E-15,-144.550170898438,-84.6068572998047,1.61072460120493E-05,1.6002468589781
12576.58,2.27719359221131E-15,-146.425994873047,-86.4826889038086,1.61077811891222E-05,1.6003000285534
12582.54,2.25971935681931E-15,-146.459457397461,-86.5161437988281,1.61082008538699E-05,1.60034172203681
12588.5,4.92478344919315E-15,-143.076126098633,-83.1328125,1.61088655073755E-05,1.60040775503115
12594.46,1.51601407575678E-15,-148.192962646484,-88.2496566772461,1.61094613358257E-05,1.60046695029054
12600.42,7.36412459900748E-16,-151.32878112793,-91.3854751586914,1.61096696650659E-05,1.60048764769667
12606.38,3.36656815610089E-15,-144.728118896484,-84.7848129272461,1.61100492092064E-05,1.60052535521776
12612.34,5.14468107818781E-15,-142.886413574219,-82.9430999755859,1.61108363805091E-05,1.60060356029414
12618.3,5.45343596058956E-15,-142.63330078125,-82.6899871826172,1.61118166646775E-05,1.60070095103742
12624.26,1.35030158313991E-15,-148.695693969727,-88.7523803710938,1.61124458491308E-05,1.6007634601991
12630.22,6.79599357529999E-16,-151.677474975586,-91.7341537475586,1.61126335928517E-05,1.60078211244414
12636.18,4.11930187738108E-16,-153.851760864258,-93.908447265625,1.61127345299989E-05,1.60079214049938
12642.15,3.04989365910539E-15,-145.157150268555,-85.2138366699219,1.61130547039353E-05,1.60082394962031
12648.11,3.82375560548098E-15,-144.175094604492,-84.2317886352539,1.61136903046003E-05,1.60088709622941
12654.07,5.13640998178744E-15,-142.893402099609,-82.9500885009766,1.61145189418145E-05,1.60096942092342
12660.03,2.15789820382876E-15,-146.659683227539,-86.7163772583008,1.61151933783627E-05,1.60103642585815
12665.99,3.23131009357288E-16,-154.906219482422,-94.9628982543945,1.61154228071144E-05,1.60105921949022
12671.95,1.31399370199385E-15,-148.814071655273,-88.8707504272461,1.61155741707122E-05,1.60107425738819
12677.91,1.68411493935613E-15,-147.736282348633,-87.79296875,1.61158514084997E-05,1.60110180082412
12683.87,2.04751794778228E-15,-146.887725830078,-86.9444122314453,1.61161964127384E-05,1.60113607682319
12689.83,1.90415240316118E-15,-147.202987670898,-87.2596664428711,1.61165618121221E-05,1.60117237906975
12695.79,1.95171935502003E-15,-147.095825195313,-87.1525115966797,1.6116918286896E-05,1.60120779466076
12701.75,3.47320527301539E-15,-144.592697143555,-84.6493835449219,1.61174198892008E-05,1.60125762859961
12707.71,4.69338298595782E-16,-153.285140991211,-93.3418273925781,1.61177843572759E-05,1.60129383832112
12713.67,2.39123754871192E-16,-156.213775634766,-96.2704620361328,1.61178498608424E-05,1.60130034606779
12719.63,1.05172356749487E-16,-159.780990600586,-99.8376693725586,1.61178816887439E-05,1.60130350815393
12725.59,2.30631390725951E-15,-146.370819091797,-86.4275054931641,1.61181046494865E-05,1.60132565919252
12731.55,1.40618160079005E-15,-148.519592285156,-88.5762710571289,1.61184478364358E-05,1.60135975464479
12737.51,3.80745480773233E-15,-144.193649291992,-84.2503356933594,1.61189298570436E-05,1.6014076431518
12743.47,4.31009539170191E-15,-143.655136108398,-83.7118148803711,1.61196802039414E-05,1.60148218974192
12749.43,2.21182081835044E-15,-146.552505493164,-86.6091842651367,1.61202831316573E-05,1.60154209030983
12755.39,3.38401340134927E-15,-144.705673217773,-84.7623672485352,1.61208003437011E-05,1.60159347506846
12761.35,6.26693614928323E-15,-142.029449462891,-82.0861358642578,1.61216924693104E-05,1.60168210730286
12767.31,3.67380872982418E-15,-144.348831176758,-84.405517578125,1.61226111812139E-05,1.60177338087233
12773.28,8.83480595348374E-16,-150.538024902344,-90.5947189331055,1.61230324120192E-05,1.60181522994278
12779.24,1.36877626270386E-15,-148.636672973633,-88.693359375,1.61232405843305E-05,1.6018359117581
12785.2,1.56451354390204E-15,-148.056213378906,-88.1128921508789,1.61235116549261E-05,1.60186284248659
12791.16,2.28560267008978E-17,-166.40998840332,-106.466682434082,1.6123658368743E-05,1.60187741843114
12797.12,1.16263114099032E-15,-149.345581054688,-89.4022674560547,1.6123767919458E-05,1.60188830224004
12803.08,1.78335445374008E-15,-147.48762512207,-87.5443115234375,1.61240401989869E-05,1.60191535307546
12809.04,2.3774350192222E-16,-156.238906860352,-96.2956008911133,1.61242269635161E-05,1.6019339080383
12815,2.32247619654421E-15,-146.340484619141,-86.3971710205078,1.61244635825749E-05,1.60195741602379
12820.96,6.52817864950824E-16,-151.852081298828,-91.9087677001953,1.61247385139721E-05,1.60198473032101
12826.92,1.95717172838764E-16,-157.083709716797,-97.1403961181641,1.6124816934655E-05,1.60199252137675
12832.88,9.13160344377199E-16,-150.39453125,-90.4512176513672,1.61249193985422E-05,1.60200270111284
12838.84,1.00464319530147E-15,-149.979888916016,-90.0365676879883,1.61250966373228E-05,1.60202030969731
12844.8,4.20638381607811E-15,-143.76091003418,-83.8175964355469,1.61255781391464E-05,1.60206814666337
12850.76,3.75196350432816E-15,-144.257415771484,-84.3141021728516,1.61263135876494E-05,1.6021412131054
12856.72,1.12052542059852E-15,-149.505783081055,-89.5624694824219,1.61267637748259E-05,1.60218593897688
12862.68,2.03181116376072E-15,-146.921173095703,-86.9778518676758,1.61270550718262E-05,1.6022148791886
12868.64,7.83708458129695E-16,-151.058456420898,-91.1151428222656,1.61273151976142E-05,1.60224072255592
12874.6,2.59239527622412E-15,-145.862991333008,-85.919677734375,1.61276271613302E-05,1.60227171599553
12880.56,4.28214434577967E-15,-143.683380126953,-83.7400741577148,1.6128262269962E-05,1.60233481372139
12886.52,5.70832336658592E-15,-142.434921264648,-82.4916000366211,1.6129185352196E-05,1.60242652148102
12892.48,4.18273543800751E-15,-143.785400390625,-83.8420791625977,1.6130099047667E-05,1.60251729667042
12898.45,1.59874105065683E-15,-147.962219238281,-88.0189056396484,1.61306331803048E-05,1.60257036248163
12904.41,3.86253797538908E-15,-144.131271362305,-84.1879577636719,1.61311376319956E-05,1.60262047950554
12910.37,9.41496599201249E-16,-150.261810302734,-90.3184967041016,1.61315814344815E-05,1.6026645710612
12916.33,1.09917825360147E-15,-149.589324951172,-89.6460037231445,1.61317699198976E-05,1.6026832969933
12922.29,1.09251251008876E-15,-149.615737915039,-89.6724243164063,1.61319723845022E-05,1.60270341175081
12928.25,1.33951090219853E-16,-158.730545043945,-98.787223815918,1.61320856634199E-05,1.60271466595479
12934.21,4.90800620885542E-16,-153.090942382813,-93.1476364135742,1.61321433760325E-05,1.60272039967407
12940.17,1.64136755150442E-15,-147.847946166992,-87.9046249389648,1.61323403052495E-05,1.60273996449358
12946.13,4.25116960893016E-16,-153.714920043945,-93.771598815918,1.61325311968361E-05,1.60275892947751
12952.09,1.55588528135316E-15,-148.080230712891,-88.1369094848633,1.61327141598951E-05,1.60277710676618
12958.05,1.06080809321914E-15,-149.743637084961,-89.8003158569336,1.61329558710644E-05,1.60280112065032
12964.01,3.99037152950162E-16,-153.989868164063,-94.0465545654297,1.61330906973225E-05,1.60281451557182
12969.97,3.88145645994579E-16,-154.110046386719,-94.1667404174805,1.6133163410248E-05,1.60282173956471
12975.93,2.24548822795138E-15,-146.486892700195,-86.5435791015625,1.61334066794718E-05,1.60284590824079
12981.89,2.21449359590527E-16,-156.547256469727,-96.6039428710938,1.61336345102724E-05,1.60286854311721
12987.85,4.80212255145792E-16,-153.185668945313,-93.2423553466797,1.61336993213451E-05,1.60287498206496
12993.81,2.35910249557492E-15,-146.272537231445,-86.329216003418,1.61339615375168E-05,1.60290103311086
12999.77,4.06989556722692E-15,-143.904174804688,-83.9608535766602,1.61345553493702E-05,1.60296002802238
13005.73,4.71243045770583E-15,-143.267547607422,-83.3242340087891,1.61353663572265E-05,1.60304060124847
13011.69,2.74938675678034E-15,-145.607635498047,-85.6643295288086,1.61360555029704E-05,1.60310906753446
13017.65,3.44253256419809E-15,-144.631225585938,-84.6879043579102,1.61366272496325E-05,1.60316587028023
13023.62,1.23486993667636E-15,-149.083786010742,-89.1404724121094,1.61370592068557E-05,1.60320878501495
13029.58,1.02073575665903E-15,-149.910873413086,-89.9675521850586,1.61372674733512E-05,1.60322947618741
13035.54,5.17408788406707E-16,-152.861663818359,-92.9183502197266,1.61374095163452E-05,1.60324358808803
13041.5,3.53543176364231E-15,-144.515579223633,-84.5722579956055,1.61377837166048E-05,1.60328076469722
13047.46,3.33363004756393E-15,-144.77082824707,-84.8275146484375,1.61384180237093E-05,1.60334378279174
13053.42,4.98647239055572E-16,-153.022064208984,-93.0787506103516,1.61387718373937E-05,1.60337893400484
13059.38,5.06606312455915E-16,-152.95329284668,-93.0099792480469,1.61388646610054E-05,1.60338815598437
13065.34,8.05092668088037E-16,-150.941543579102,-90.9982299804688,1.61389857606849E-05,1.60340018717715
13071.3,1.38390987558523E-15,-148.588928222656,-88.6456069946289,1.6139187886547E-05,1.60342026828075
13077.26,1.37730959674324E-15,-148.609680175781,-88.666374206543,1.61394428038072E-05,1.60344559418343
13083.22,9.25156806867259E-15,-140.337844848633,-80.39453125,1.61404241906801E-05,1.60354309447986
13089.18,7.51238758311956E-15,-141.242218017578,-81.2989044189453,1.61419716675353E-05,1.60369683553373
13095.14,3.72123887852164E-15,-144.293121337891,-84.3498077392578,1.61430087278714E-05,1.60379986696096
13101.1,6.52623176241226E-16,-151.853378295898,-91.9100646972656,1.61434124277251E-05,1.60383997434011
13107.06,1.85327811171495E-15,-147.320587158203,-87.3772811889648,1.61436437513997E-05,1.60386295623183
13113.02,4.18055189281101E-15,-143.787658691406,-83.844352722168,1.61442006388571E-05,1.60391828272301
13118.98,2.79996167288725E-15,-145.528472900391,-85.5851669311523,1.61448449813002E-05,1.60398229782341
13124.94,2.03575112323051E-16,-156.912750244141,-96.9694366455078,1.61451221720733E-05,1.60400983658849
13130.9,4.27459620292818E-16,-153.691055297852,-93.7477340698242,1.61451804180217E-05,1.60401562329442
13136.86,1.48973934225675E-15,-148.268890380859,-88.3255844116211,1.61453573495892E-05,1.60403320135742
13142.82,1.00274130924542E-15,-149.98811340332,-90.0447998046875,1.61455874066764E-05,1.60405605741431
13148.78,2.61785639092219E-15,-145.820541381836,-85.8772277832031,1.61459215288895E-05,1.60408925228957
13154.75,1.4976372616123E-15,-148.245941162109,-88.302619934082,1.61463013757727E-05,1.60412698988799
13160.71,3.81683662453725E-16,-154.182968139648,-94.2396469116211,1.61464747996871E-05,1.60414421946739
13166.67,1.32853301693103E-15,-148.76628112793,-88.8229598999023,1.61466326428856E-05,1.60415990111045
13172.63,3.99014197682845E-15,-143.990112304688,-84.0468063354492,1.61471235162461E-05,1.60420866913404
13178.59,4.97800139479902E-15,-143.029449462891,-83.0861358642578,1.61479510384753E-05,1.60429088305484
13184.55,1.91468681502253E-15,-147.179016113281,-87.235710144043,1.61485871265201E-05,1.60435407808488
13190.51,6.7371734265483E-16,-151.715225219727,-91.7719116210938,1.61488259504103E-05,1.60437780511928
13196.47,6.32363258053677E-17,-161.990341186523,-102.047019958496,1.6148893957297E-05,1.60438456156956
13202.43,6.75733626091339E-16,-151.702239990234,-91.7589340209961,1.61489621387892E-05,1.60439133536681
13208.39,5.39937730081874E-16,-152.676559448242,-92.7332458496094,1.61490743211657E-05,1.60440248062998
13214.35,1.62909903641169E-15,-147.880523681641,-87.9372100830078,1.61492744455512E-05,1.60442236288788
13220.31,2.4272389964608E-15,-146.148880004883,-86.2055587768555,1.6149648754895E-05,1.60445955033452
13226.27,2.2887621753398E-15,-146.403991699219,-86.4606781005859,1.61500838542053E-05,1.60450277723403
13232.23,2.02005404995968E-15,-146.946365356445,-87.003059387207,1.61504814414299E-05,1.60454227732653
13238.19,2.48672980281602E-15,-146.043716430664,-86.1004028320313,1.61508972171155E-05,1.60458358443356
13244.15,2.38659765727789E-15,-146.222213745117,-86.2788925170898,1.61513468700921E-05,1.60462825723255
13250.11,2.29608531299164E-15,-146.390121459961,-86.4468078613281,1.6151778850078E-05,1.60467117422872
13256.07,1.74228716787184E-15,-147.588806152344,-87.6454925537109,1.6152151443842E-05,1.60470819123337
13262.03,8.72317684752488E-16,-150.593246459961,-90.6499404907227,1.61523926319354E-05,1.60473215315018
13267.99,8.89509124135657E-16,-150.508499145508,-90.565185546875,1.61525551788548E-05,1.60474830210556
13273.95,4.4023803032663E-15,-143.563125610352,-83.6198120117188,1.61530433210923E-05,1.60479679879343
13279.92,6.41498597057459E-15,-141.928039550781,-81.9847259521484,1.6154041270073E-05,1.60489594452701
13285.88,1.51415624335035E-15,-148.198287963867,-88.2549819946289,1.61547726088655E-05,1.60496860267135
13291.84,2.31855741124794E-15,-146.34782409668,-86.4045104980469,1.61551261625351E-05,1.60500372805211
13297.8,8.85567866741136E-15,-140.527786254883,-80.5844650268555,1.6156156731497E-05,1.60510611456455
13303.76,5.85676313373066E-15,-142.323425292969,-82.3801116943359,1.61575137414678E-05,1.60524093282844
13309.72,9.75118238007629E-17,-160.109420776367,-100.166114807129,1.6158062814855E-05,1.60529548299565
13315.68,8.35306082080933E-16,-150.781539916992,-90.8382263183594,1.61581488470498E-05,1.6053040302513
13321.64,7.78922005414036E-16,-151.085067749023,-91.1417465209961,1.61582976990644E-05,1.60531881862472
13327.6,1.69027600804839E-16,-157.720428466797,-97.7771072387695,1.61583851255553E-05,1.605327504403
13333.56,8.58362056987971E-16,-150.663299560547,-90.7199783325195,1.6158479862502E-05,1.6053369164714
13339.52,8.69636001728698E-16,-150.606628417969,-90.6633148193359,1.61586392283229E-05,1.60535274938624
13345.48,5.22928710703733E-16,-152.815582275391,-92.8722610473633,1.61587676363868E-05,1.60536550666335
13351.44,7.4392933887187E-16,-151.284683227539,-91.3413696289063,1.61588844713231E-05,1.60537711415602
13357.4,1.08949213502759E-15,-149.62776184082,-89.6844482421875,1.6159053555607E-05,1.6053939125953
13363.36,4.85942924418244E-16,-153.134140014648,-93.1908340454102,1.61591988223019E-05,1.605408344769
13369.32,1.21658426148012E-15,-149.148574829102,-89.2052612304688,1.61593558320793E-05,1.60542394361209
13375.28,9.15948987767479E-16,-150.381286621094,-90.4379730224609,1.61595524633323E-05,1.60544347882901
13381.24,3.34104925059364E-15,-144.761169433594,-84.8178558349609,1.6159945039059E-05,1.60548248103169
13387.2,2.53874967863036E-15,-145.953796386719,-86.0104904174805,1.61604871631822E-05,1.60553634079299
13393.16,2.91661175803407E-15,-145.351211547852,-85.4078979492188,1.61609902198367E-05,1.60558631922075
13399.12,2.5757386386734E-15,-145.890975952148,-85.9476699829102,1.61614965885764E-05,1.60563662670253
13405.08,5.53636520332172E-16,-152.567749023438,-92.6244354248047,1.61617851423485E-05,1.60566529437589
13411.04,2.5209850207375E-16,-155.984298706055,-96.0409851074219,1.61618594246475E-05,1.60567267428525
13417.01,3.86586454699985E-16,-154.127532958984,-94.1842193603516,1.61619183156771E-05,1.60567852507968
13422.97,1.08524337368484E-15,-149.644729614258,-89.701416015625,1.61620540051926E-05,1.60569200576537
13428.93,1.42106775532132E-15,-148.473846435547,-88.5305404663086,1.61622850998477E-05,1.60571496490412
