Timestamp,10.04.2023:13:04:14,,,,
Scans in Average,6,,,,
Termination,10000,,,,
V_RMS(V),0.553909913,,,,
V_DC (V),0.546626599,,,,
RMS_Noise %,18.40850752,,,,
Frequency (Hz), Mag^2 (V^2 / Hz), PSD (dBV^2 / Hz), RIN (dBc / Hz), Integrated Volts RMS, Integrated RIN (%RMS) 
148487.1,9.57E-15,-140.1929474,-134.8912964,0.09998515,18.40846305
148582.5,9.81E-15,-140.0837708,-134.782135,0.09998515,18.40846305
148677.8,1.72E-14,-137.6322327,-132.3305969,0.09998515,18.40846305
148773.2,1.94E-14,-137.1208038,-131.8191681,0.09998515,18.40846305
148868.6,9.65E-15,-140.1565399,-134.8549042,0.09998515,18.40846305
148963.9,9.56E-15,-140.1972961,-134.8956604,0.09998515,18.40846305
149059.3,1.38E-14,-138.61026,-133.3086243,0.09998515,18.40846305
149154.7,1.40E-14,-138.5314178,-133.2297821,0.09998515,18.40846305
149250,1.31E-14,-138.8200989,-133.5184631,0.09998515,18.40846305
149345.4,8.76E-15,-140.5730591,-135.2714081,0.09998515,18.40846306
149440.8,1.19E-14,-139.2378998,-133.9362488,0.09998515,18.40846306
149536.1,1.52E-14,-138.1870575,-132.8854218,0.09998515,18.40846306
149631.5,1.74E-14,-137.596756,-132.2951202,0.09998515,18.40846306
149726.9,2.24E-14,-136.5010529,-131.1994019,0.09998515,18.40846306
149822.2,3.64E-14,-134.3878174,-129.0861816,0.09998515,18.40846306
149917.6,2.33E-14,-136.333374,-131.031723,0.09998515,18.40846307
150013,1.32E-14,-138.7927704,-133.4911194,0.09998515,18.40846307
150108.3,2.24E-14,-136.4901428,-131.1885071,0.09998515,18.40846307
150203.7,1.45E-14,-138.378067,-133.0764313,0.09998515,18.40846307
150299.1,1.14E-14,-139.4440308,-134.142395,0.09998515,18.40846307
150394.4,1.33E-14,-138.7460938,-133.444458,0.09998515,18.40846307
150489.8,1.41E-14,-138.5032501,-133.2016144,0.09998515,18.40846307
150585.2,2.43E-14,-136.1477814,-130.8461456,0.09998515,18.40846308
150680.5,4.28E-14,-133.6877747,-128.3861389,0.09998515,18.40846308
150775.9,5.36E-14,-132.7112122,-127.4095764,0.09998515,18.40846308
150871.3,6.15E-14,-132.1130829,-126.8114395,0.09998515,18.40846309
150966.6,1.27E-13,-128.9724884,-123.6708527,0.09998515,18.4084631
151062,1.49E-13,-128.2588959,-122.9572525,0.09998515,18.40846311
151157.4,1.73E-13,-127.6077652,-122.3061218,0.099985151,18.40846312
151252.8,2.16E-13,-126.6632843,-121.3616409,0.099985151,18.40846314
151348.1,2.98E-13,-125.2647705,-119.9631271,0.099985151,18.40846316
151443.5,3.40E-13,-124.6896667,-119.3880234,0.099985151,18.40846319
151538.8,4.90E-13,-123.0993729,-117.7977371,0.099985151,18.40846323
151634.2,7.25E-13,-121.3983078,-116.0966644,0.099985151,18.40846328
151729.6,8.85E-13,-120.5301437,-115.228508,0.099985152,18.40846335
151825,1.23E-12,-119.1041183,-113.8024826,0.099985152,18.40846344
151920.3,1.59E-12,-117.9775391,-112.6759033,0.099985153,18.40846357
152015.7,2.13E-12,-116.7211456,-111.4195099,0.099985154,18.40846373
152111,2.71E-12,-115.6691742,-110.3675308,0.099985155,18.40846394
152206.4,3.41E-12,-114.6730347,-109.3713913,0.099985156,18.40846421
152301.8,4.01E-12,-113.9683456,-108.6667023,0.099985158,18.40846454
152397.2,4.75E-12,-113.2342758,-107.9326324,0.09998516,18.40846492
152492.5,5.79E-12,-112.3696823,-107.0680389,0.099985163,18.40846538
152587.9,6.46E-12,-111.8965302,-106.5948944,0.099985166,18.40846592
152683.3,6.92E-12,-111.5995483,-106.297905,0.099985169,18.40846651
152778.6,7.36E-12,-111.329155,-106.0275192,0.099985172,18.40846714
152874,7.88E-12,-111.0367203,-105.7350845,0.099985176,18.40846781
152969.4,7.63E-12,-111.1721573,-105.8705139,0.09998518,18.40846849
153064.7,7.15E-12,-111.4560013,-106.1543579,0.099985183,18.40846914
153160.1,6.35E-12,-111.9707489,-106.6691132,0.099985186,18.40846973
153255.5,5.37E-12,-112.7029495,-107.4013138,0.099985189,18.40847024
153350.8,4.29E-12,-113.6771698,-108.3755341,0.099985192,18.40847067
153446.2,3.11E-12,-115.0740967,-109.7724533,0.099985193,18.40847099
153541.6,1.95E-12,-117.1073074,-111.8056641,0.099985194,18.40847121
153636.9,1.01E-12,-119.937088,-114.6354446,0.099985195,18.40847134
153732.3,6.05E-13,-122.1794891,-116.8778458,0.099985196,18.40847142
153827.7,5.82E-13,-122.3497543,-117.048111,0.099985196,18.40847147
153923,1.02E-12,-119.9133148,-114.6116714,0.099985196,18.40847154
154018.4,1.85E-12,-117.3205872,-112.0189438,0.099985197,18.40847166
154113.8,2.75E-12,-115.5991287,-110.297493,0.099985198,18.40847187
154209.1,3.61E-12,-114.4215012,-109.1198578,0.0999852,18.40847215
154304.5,4.29E-12,-113.6751633,-108.3735275,0.099985201,18.40847249
154399.9,4.53E-12,-113.4382553,-108.1366119,0.099985204,18.40847288
154495.2,4.02E-12,-113.9528656,-108.6512299,0.099985206,18.40847326
154590.6,3.01E-12,-115.209259,-109.9076157,0.099985207,18.40847357
154686,1.90E-12,-117.2060471,-111.9044037,0.099985208,18.40847378
154781.3,9.23E-13,-120.3481293,-115.0464859,0.099985209,18.4084739
154876.7,3.74E-13,-124.2682419,-118.9665985,0.099985209,18.40847396
154972.1,5.50E-13,-122.5931625,-117.2915268,0.09998521,18.408474
155067.4,1.26E-12,-118.9939728,-113.692337,0.09998521,18.40847408
155162.8,2.12E-12,-116.7347717,-111.4331284,0.099985211,18.40847423
155258.2,3.06E-12,-115.1425171,-109.8408813,0.099985212,18.40847446
155353.5,3.60E-12,-114.4309769,-109.1293411,0.099985214,18.40847475
155448.9,3.42E-12,-114.6579361,-109.3563004,0.099985215,18.40847506
155544.3,2.46E-12,-116.0930634,-110.79142,0.099985217,18.40847532
155639.7,1.40E-12,-118.5364685,-113.2348251,0.099985218,18.40847549
155735,5.43E-13,-122.6541138,-117.352478,0.099985218,18.40847557
155830.4,3.92E-13,-124.0690689,-118.7674255,0.099985218,18.40847561
155925.8,9.91E-13,-120.03936,-114.7377167,0.099985219,18.40847567
156021.1,1.78E-12,-117.4923553,-112.190712,0.099985219,18.4084758
156116.5,2.62E-12,-115.8128891,-110.5112457,0.09998522,18.40847599
156211.9,3.06E-12,-115.1398926,-109.8382492,0.099985222,18.40847624
156307.2,2.58E-12,-115.8851852,-110.5835495,0.099985223,18.40847649
156402.6,1.76E-12,-117.5481033,-112.24646,0.099985224,18.40847668
156498,9.78E-13,-120.095993,-114.7943497,0.099985225,18.4084768
156593.3,4.22E-13,-123.7448349,-118.4431915,0.099985225,18.40847686
156688.7,5.59E-13,-122.5287781,-117.2271423,0.099985225,18.4084769
156784.1,1.25E-12,-119.0434799,-113.7418442,0.099985226,18.40847698
156879.4,1.93E-12,-117.144722,-111.8430786,0.099985227,18.40847712
156974.8,2.29E-12,-116.405426,-111.1037827,0.099985228,18.4084773
157070.2,2.17E-12,-116.6383514,-111.3367081,0.099985229,18.4084775
157165.5,1.57E-12,-118.0280991,-112.7264557,0.09998523,18.40847766
157260.9,8.48E-13,-120.7152405,-115.4135971,0.09998523,18.40847777
157356.3,4.52E-13,-123.4465866,-118.1449432,0.09998523,18.40847783
157451.6,4.76E-13,-123.2222977,-117.9206619,0.099985231,18.40847787
157547,9.72E-13,-120.1239624,-114.822319,0.099985231,18.40847793
157642.4,1.58E-12,-118.0257111,-112.7240753,0.099985232,18.40847804
157737.7,1.76E-12,-117.5540237,-112.2523804,0.099985232,18.40847819
157833.1,1.59E-12,-117.9775162,-112.6758728,0.099985233,18.40847834
157928.5,1.06E-12,-119.7302628,-114.4286194,0.099985234,18.40847845
158023.8,4.50E-13,-123.4644394,-118.162796,0.099985234,18.40847852
158119.2,2.86E-13,-125.4386063,-120.1369629,0.099985234,18.40847855
158214.6,7.12E-13,-121.4734802,-116.1718369,0.099985235,18.4084786
158309.9,1.17E-12,-119.3091431,-114.0075073,0.099985235,18.40847868
158405.3,1.53E-12,-118.1524582,-112.8508148,0.099985236,18.4084788
158500.7,1.50E-12,-118.2509155,-112.9492722,0.099985236,18.40847893
158596,9.04E-13,-120.4390335,-115.1373901,0.099985237,18.40847904
158691.4,3.85E-13,-124.1477127,-118.8460693,0.099985237,18.40847909
158786.8,3.24E-13,-124.8947678,-119.593132,0.099985237,18.40847912
158882.1,6.61E-13,-121.8001328,-116.4984894,0.099985238,18.40847917
158977.5,1.27E-12,-118.9714127,-113.6697693,0.099985238,18.40847925
159072.9,1.58E-12,-118.0147934,-112.7131577,0.099985239,18.40847938
159168.3,1.28E-12,-118.9235382,-113.6218948,0.099985239,18.4084795
159263.6,6.96E-13,-121.5746384,-116.272995,0.09998524,18.40847959
159359,2.60E-13,-125.8545761,-120.5529327,0.09998524,18.40847963
159454.3,3.23E-13,-124.9107285,-119.6090927,0.09998524,18.40847966
159549.7,8.98E-13,-120.4668274,-115.165184,0.099985241,18.40847971
159645.1,1.41E-12,-118.5203094,-113.2186661,0.099985241,18.40847981
159740.5,1.45E-12,-118.3755417,-113.0738983,0.099985242,18.40847994
159835.8,1.08E-12,-119.6697159,-114.3680725,0.099985242,18.40848005
159931.2,4.36E-13,-123.6021652,-118.3005295,0.099985243,18.40848012
160026.5,2.92E-13,-125.343895,-120.0422516,0.099985243,18.40848015
160121.9,7.18E-13,-121.436882,-116.1352386,0.099985243,18.40848019
160217.3,1.26E-12,-118.9935455,-113.6919022,0.099985244,18.40848028
160312.7,1.56E-12,-118.0550461,-112.7534027,0.099985244,18.4084804
160408,1.24E-12,-119.0742569,-113.7726135,0.099985245,18.40848053
160503.4,5.91E-13,-122.2866211,-116.9849854,0.099985245,18.40848061
160598.8,2.94E-13,-125.3100433,-120.0084076,0.099985246,18.40848064
160694.1,5.10E-13,-122.9210052,-117.6193619,0.099985246,18.40848068
160789.5,1.13E-12,-119.4734802,-114.1718445,0.099985246,18.40848075
160884.9,1.57E-12,-118.0291443,-112.7275009,0.099985247,18.40848087
160980.2,1.19E-12,-119.2518616,-113.9502182,0.099985248,18.40848099
161075.6,6.17E-13,-122.0972366,-116.7955933,0.099985248,18.40848107
161171,2.56E-13,-125.9144745,-120.6128311,0.099985248,18.40848111
161266.3,4.34E-13,-123.6294479,-118.3278046,0.099985248,18.40848114
161361.7,1.16E-12,-119.3432617,-114.0416183,0.099985249,18.40848121
161457.1,1.46E-12,-118.3566132,-113.0549698,0.099985249,18.40848133
161552.4,1.07E-12,-119.71241,-114.4107666,0.09998525,18.40848144
161647.8,5.60E-13,-122.5159531,-117.2143173,0.09998525,18.40848151
161743.2,1.78E-13,-127.4851456,-122.1835022,0.099985251,18.40848154
161838.5,4.89E-13,-123.1065674,-117.804924,0.099985251,18.40848157
161933.9,1.09E-12,-119.6245346,-114.3228912,0.099985251,18.40848164
162029.3,1.26E-12,-119.008934,-113.7072906,0.099985252,18.40848174
162124.6,9.33E-13,-120.3031769,-115.0015335,0.099985252,18.40848184
162220,3.62E-13,-124.41465,-119.1130066,0.099985252,18.40848189
162315.4,1.98E-13,-127.0354156,-121.7337723,0.099985253,18.40848192
162410.7,6.10E-13,-122.1496658,-116.8480225,0.099985253,18.40848195
162506.1,1.02E-12,-119.9159088,-114.6142654,0.099985253,18.40848203
162601.5,1.17E-12,-119.3031158,-114.0014801,0.099985254,18.40848212
162696.8,7.20E-13,-121.4244003,-116.1227646,0.099985254,18.40848221
162792.2,2.24E-13,-126.5049744,-121.2033386,0.099985254,18.40848225
162887.6,3.22E-13,-124.923645,-119.6220016,0.099985255,18.40848227
162982.9,6.88E-13,-121.6210556,-116.3194199,0.099985255,18.40848232
163078.3,1.03E-12,-119.8688431,-114.5672073,0.099985255,18.40848239
163173.7,8.96E-13,-120.4749374,-115.1733017,0.099985256,18.40848248
163269,3.67E-13,-124.349411,-119.0477676,0.099985256,18.40848253
163364.4,2.36E-13,-126.2660675,-120.9644241,0.099985256,18.40848256
163459.8,4.69E-13,-123.2845383,-117.9829025,0.099985256,18.40848259
163555.1,8.99E-13,-120.4627991,-115.1611557,0.099985257,18.40848265
163650.5,9.58E-13,-120.1859665,-114.8843231,0.099985257,18.40848273
163745.9,5.10E-13,-122.9211273,-117.6194839,0.099985257,18.40848279
163841.3,2.19E-13,-126.5884018,-121.2867584,0.099985258,18.40848283
163936.6,3.21E-13,-124.930397,-119.6287537,0.099985258,18.40848285
164032,7.05E-13,-121.5151825,-116.2135391,0.099985258,18.4084829
164127.3,9.85E-13,-120.0642471,-114.7626038,0.099985258,18.40848297
164222.7,6.39E-13,-121.9476776,-116.6460342,0.099985259,18.40848304
164318.1,2.85E-13,-125.4502792,-120.1486435,0.099985259,18.40848308
164413.5,2.60E-13,-125.8546143,-120.5529785,0.099985259,18.40848311
164508.8,6.34E-13,-121.9770355,-116.6753922,0.099985259,18.40848314
164604.2,9.12E-13,-120.3996658,-115.0980225,0.09998526,18.40848321
164699.5,6.11E-13,-122.1418762,-116.8402328,0.09998526,18.40848328
164794.9,3.22E-13,-124.9225769,-119.6209412,0.09998526,18.40848332
164890.3,2.62E-13,-125.8117599,-120.5101242,0.09998526,18.40848335
164985.7,6.03E-13,-122.1986618,-116.8970184,0.099985261,18.40848338
165081,9.01E-13,-120.4533081,-115.1516647,0.099985261,18.40848345
165176.4,5.69E-13,-122.4470749,-117.1454315,0.099985261,18.40848351
165271.8,2.64E-13,-125.7785187,-120.4768829,0.099985261,18.40848355
165367.1,2.73E-13,-125.6338501,-120.3322067,0.099985262,18.40848357
165462.5,6.05E-13,-122.1851578,-116.8835144,0.099985262,18.40848361
165557.9,8.52E-13,-120.6976089,-115.3959732,0.099985262,18.40848368
165653.2,5.50E-13,-122.5963516,-117.2947083,0.099985263,18.40848374
165748.6,2.91E-13,-125.3583069,-120.0566635,0.099985263,18.40848378
165844,3.35E-13,-124.7474899,-119.4458466,0.099985263,18.4084838
165939.3,7.28E-13,-121.3792877,-116.077652,0.099985263,18.40848385
166034.7,8.16E-13,-120.8811722,-115.5795364,0.099985263,18.40848392
166130.1,4.69E-13,-123.2855911,-117.9839478,0.099985264,18.40848397
166225.4,2.89E-13,-125.3931198,-120.0914764,0.099985264,18.40848401
166320.8,3.96E-13,-124.0268173,-118.725174,0.099985264,18.40848404
166416.2,8.31E-13,-120.8049011,-115.5032654,0.099985264,18.40848409
166511.5,8.27E-13,-120.8244705,-115.5228271,0.099985265,18.40848416
166606.9,4.15E-13,-123.814888,-118.5132523,0.099985265,18.40848422
166702.3,3.22E-13,-124.9207535,-119.6191177,0.099985265,18.40848425
166797.6,5.27E-13,-122.7795944,-117.4779587,0.099985265,18.40848429
166893,8.68E-13,-120.6145401,-115.3129044,0.099985266,18.40848435
166988.4,7.13E-13,-121.4672699,-116.1656265,0.099985266,18.40848442
167083.7,3.53E-13,-124.5203552,-119.2187195,0.099985266,18.40848447
167179.1,3.30E-13,-124.8107986,-119.5091553,0.099985267,18.4084845
167274.5,6.11E-13,-122.1424408,-116.8407974,0.099985267,18.40848454
167369.8,9.12E-13,-120.4020767,-115.1004333,0.099985267,18.4084846
167465.2,5.72E-13,-122.4246902,-117.1230469,0.099985268,18.40848467
167560.6,2.53E-13,-125.9687271,-120.6670914,0.099985268,18.40848471
167655.9,3.67E-13,-124.3562317,-119.0545883,0.099985268,18.40848473
167751.3,6.62E-13,-121.7918396,-116.4902039,0.099985268,18.40848478
167846.7,7.73E-13,-121.1184158,-115.8167725,0.099985268,18.40848484
167942,3.99E-13,-123.9953918,-118.6937561,0.099985269,18.40848489
168037.4,2.94E-13,-125.3104019,-120.0087585,0.099985269,18.40848492
168132.8,5.04E-13,-122.9715652,-117.6699295,0.099985269,18.40848496
168228.2,7.90E-13,-121.0215149,-115.7198715,0.099985269,18.40848501
168323.5,6.33E-13,-121.9844818,-116.6828384,0.09998527,18.40848508
168418.9,2.43E-13,-126.1393967,-120.8377533,0.09998527,18.40848512
168514.3,3.38E-13,-124.7080383,-119.406395,0.09998527,18.40848514
168609.6,5.78E-13,-122.3804779,-117.0788345,0.09998527,18.40848518
168705,7.23E-13,-121.4105606,-116.1089249,0.099985271,18.40848524
168800.4,4.12E-13,-123.8466873,-118.5450439,0.099985271,18.40848529
168895.7,2.56E-13,-125.9110947,-120.6094589,0.099985271,18.40848532
168991.1,4.96E-13,-123.0492172,-117.7475815,0.099985271,18.40848535
169086.5,6.78E-13,-121.688179,-116.3865356,0.099985272,18.4084854
169181.8,5.62E-13,-122.5044403,-117.2028046,0.099985272,18.40848546
169277.2,2.11E-13,-126.7669525,-121.4653168,0.099985272,18.40848549
169372.6,3.88E-13,-124.1119461,-118.8103027,0.099985272,18.40848552
169467.9,5.94E-13,-122.2625809,-116.9609375,0.099985272,18.40848556
169563.3,5.96E-13,-122.2442017,-116.9425659,0.099985273,18.40848561
169658.7,3.49E-13,-124.5752945,-119.2736588,0.099985273,18.40848565
169754,2.69E-13,-125.7017517,-120.4001083,0.099985273,18.40848568
169849.4,6.30E-13,-122.0096893,-116.708046,0.099985273,18.40848572
169944.8,6.19E-13,-122.0799332,-116.7782898,0.099985274,18.40848577
170040.1,4.32E-13,-123.6491318,-118.347496,0.099985274,18.40848582
170135.5,2.04E-13,-126.8968658,-121.5952225,0.099985274,18.40848585
170230.9,4.64E-13,-123.3306046,-118.0289612,0.099985274,18.40848588
170326.2,6.33E-13,-121.9838943,-116.682251,0.099985274,18.40848593
170421.6,4.35E-13,-123.611557,-118.3099136,0.099985275,18.40848597
170517,2.54E-13,-125.9503021,-120.6486588,0.099985275,18.408486
170612.3,3.57E-13,-124.4696655,-119.1680298,0.099985275,18.40848603
170707.7,6.91E-13,-121.606102,-116.3044586,0.099985275,18.40848608
170803.1,4.70E-13,-123.2751312,-117.9734879,0.099985275,18.40848613
170898.4,3.02E-13,-125.1927719,-119.8911285,0.099985276,18.40848616
170993.8,3.55E-13,-124.5004654,-119.1988297,0.099985276,18.40848619
171089.2,6.22E-13,-122.0643997,-116.762764,0.099985276,18.40848623
171184.5,4.58E-13,-123.3889771,-118.0873413,0.099985276,18.40848628
171279.9,2.44E-13,-126.1324768,-120.8308334,0.099985276,18.40848631
171375.3,3.22E-13,-124.9243622,-119.6227188,0.099985277,18.40848634
171470.6,5.30E-13,-122.761261,-117.4596252,0.099985277,18.40848637
171566,6.00E-13,-122.2187271,-116.9170837,0.099985277,18.40848642
171661.4,2.47E-13,-126.0691681,-120.7675247,0.099985277,18.40848646
171756.8,3.78E-13,-124.2298889,-118.9282455,0.099985277,18.40848649
171852.1,5.33E-13,-122.731308,-117.4296646,0.099985278,18.40848653
171947.5,5.73E-13,-122.4168701,-117.1152267,0.099985278,18.40848658
172042.8,2.67E-13,-125.7333679,-120.4317245,0.099985278,18.40848661
172138.2,2.82E-13,-125.4912186,-120.1895828,0.099985278,18.40848664
172233.6,5.09E-13,-122.9319458,-117.6303024,0.099985278,18.40848667
172329,5.15E-13,-122.8777237,-117.576088,0.099985279,18.40848672
172424.3,3.90E-13,-124.0942612,-118.7926254,0.099985279,18.40848676
172519.7,3.09E-13,-125.0955353,-119.7938995,0.099985279,18.40848679
172615,5.95E-13,-122.2542267,-116.9525909,0.099985279,18.40848683
172710.4,5.02E-13,-122.9956284,-117.693985,0.09998528,18.40848688
172805.8,3.24E-13,-124.89077,-119.5891342,0.09998528,18.40848691
172901.2,2.41E-13,-126.182991,-120.8813477,0.09998528,18.40848694
172996.5,4.99E-13,-123.0170975,-117.7154541,0.09998528,18.40848697
173091.9,4.86E-13,-123.1349411,-117.8332977,0.09998528,18.40848701
173187.3,2.99E-13,-125.2445145,-119.9428787,0.09998528,18.40848705
173282.6,2.84E-13,-125.4605026,-120.1588593,0.099985281,18.40848707
173378,4.95E-13,-123.0516891,-117.7500458,0.099985281,18.40848711
173473.4,5.44E-13,-122.6461487,-117.3445129,0.099985281,18.40848715
173568.7,2.76E-13,-125.5937119,-120.2920685,0.099985281,18.40848719
173664.1,3.03E-13,-125.1899109,-119.8882675,0.099985281,18.40848721
173759.5,4.37E-13,-123.5983429,-118.2967072,0.099985282,18.40848725
173854.8,4.80E-13,-123.1857605,-117.8841248,0.099985282,18.40848729
173950.2,1.98E-13,-127.0393906,-121.7377548,0.099985282,18.40848732
174045.6,3.00E-13,-125.2360001,-119.9343567,0.099985282,18.40848734
174140.9,4.21E-13,-123.7572098,-118.4555664,0.099985282,18.40848737
174236.3,4.41E-13,-123.5555267,-118.2538834,0.099985282,18.40848741
174331.7,2.40E-13,-126.2035751,-120.9019318,0.099985283,18.40848744
174427,3.21E-13,-124.9346313,-119.632988,0.099985283,18.40848746
174522.4,4.74E-13,-123.2417984,-117.940155,0.099985283,18.4084875
174617.8,3.72E-13,-124.299202,-118.9975586,0.099985283,18.40848753
174713.1,2.26E-13,-126.4555435,-121.1539078,0.099985283,18.40848756
174808.5,3.06E-13,-125.1381912,-119.8365479,0.099985283,18.40848758
174903.9,4.59E-13,-123.3835678,-118.0819244,0.099985284,18.40848762
174999.2,2.88E-13,-125.4111557,-120.10952,0.099985284,18.40848765
175094.6,2.38E-13,-126.2399368,-120.9382935,0.099985284,18.40848767
175190,2.95E-13,-125.2972336,-119.9955902,0.099985284,18.4084877
175285.3,4.41E-13,-123.5510712,-118.2494278,0.099985284,18.40848773
175380.7,2.44E-13,-126.1266479,-120.8250122,0.099985284,18.40848776
175476.1,2.91E-13,-125.3545837,-120.0529404,0.099985284,18.40848778
175571.4,3.93E-13,-124.0532227,-118.7515869,0.099985285,18.40848781
175666.8,4.15E-13,-123.8180847,-118.5164413,0.099985285,18.40848785
175762.2,1.92E-13,-127.1674728,-121.8658295,0.099985285,18.40848787
175857.5,2.86E-13,-125.4348984,-120.1332626,0.099985285,18.4084879
175952.9,3.50E-13,-124.5588226,-119.2571793,0.099985285,18.40848792
176048.3,2.92E-13,-125.353035,-120.0513992,0.099985285,18.40848795
176143.6,1.95E-13,-127.1038132,-121.8021698,0.099985286,18.40848797
176239,2.93E-13,-125.3338318,-120.032196,0.099985286,18.40848799
176334.4,3.71E-13,-124.3095627,-119.0079193,0.099985286,18.40848802
176429.8,2.66E-13,-125.7504349,-120.4487915,0.099985286,18.40848805
176525.1,2.71E-13,-125.6638794,-120.3622437,0.099985286,18.40848807
176620.5,3.98E-13,-124.0048294,-118.703186,0.099985286,18.4084881
176715.8,3.73E-13,-124.2826462,-118.9810028,0.099985286,18.40848814
176811.2,2.19E-13,-126.6019516,-121.3003082,0.099985287,18.40848816
176906.6,3.08E-13,-125.1106949,-119.8090591,0.099985287,18.40848819
177002,3.39E-13,-124.7032852,-119.4016418,0.099985287,18.40848822
177097.3,2.50E-13,-126.0143433,-120.7127075,0.099985287,18.40848824
177192.7,1.76E-13,-127.5474014,-122.2457581,0.099985287,18.40848826
177288.1,3.02E-13,-125.1953049,-119.8936615,0.099985287,18.40848828
177383.4,3.02E-13,-125.1963425,-119.8947067,0.099985287,18.40848831
177478.8,2.97E-13,-125.2678986,-119.9662552,0.099985287,18.40848833
177574.2,2.63E-13,-125.804039,-120.5024033,0.099985288,18.40848836
177669.5,4.14E-13,-123.8249283,-118.5232849,0.099985288,18.40848839
177764.9,3.01E-13,-125.2130203,-119.911377,0.099985288,18.40848842
177860.3,2.53E-13,-125.9609985,-120.6593552,0.099985288,18.40848844
177955.6,3.11E-13,-125.0669937,-119.7653503,0.099985288,18.40848847
178051,3.50E-13,-124.5552979,-119.2536545,0.099985288,18.4084885
178146.4,1.97E-13,-127.0608978,-121.7592545,0.099985288,18.40848852
178241.7,2.41E-13,-126.1835098,-120.8818665,0.099985289,18.40848854
178337.1,3.32E-13,-124.7930222,-119.4913788,0.099985289,18.40848857
178432.5,3.45E-13,-124.6257553,-119.3241196,0.099985289,18.4084886
178527.8,2.43E-13,-126.1354294,-120.833786,0.099985289,18.40848862
178623.2,4.12E-13,-123.8463135,-118.5446777,0.099985289,18.40848865
178718.6,3.51E-13,-124.5461121,-119.2444687,0.099985289,18.40848868
178813.9,3.13E-13,-125.0501251,-119.7484894,0.09998529,18.40848871
178909.3,2.90E-13,-125.3718338,-120.0701981,0.09998529,18.40848874
179004.7,3.94E-13,-124.0433197,-118.741684,0.09998529,18.40848877
179100,2.96E-13,-125.2893906,-119.9877548,0.09998529,18.4084888
179195.4,2.14E-13,-126.6904068,-121.3887634,0.09998529,18.40848882
179290.8,2.84E-13,-125.4634628,-120.1618271,0.09998529,18.40848884
179386.1,3.28E-13,-124.8404236,-119.5387802,0.09998529,18.40848887
179481.5,2.55E-13,-125.9378815,-120.6362381,0.099985291,18.4084889
179576.9,3.16E-13,-124.9969254,-119.6952896,0.099985291,18.40848892
179672.2,4.09E-13,-123.8833389,-118.5816956,0.099985291,18.40848895
179767.6,3.55E-13,-124.4964218,-119.1947784,0.099985291,18.40848899
179863,2.37E-13,-126.2552795,-120.9536438,0.099985291,18.40848901
179958.3,3.41E-13,-124.6691742,-119.3675308,0.099985291,18.40848904
180053.7,2.84E-13,-125.4709854,-120.169342,0.099985291,18.40848907
180149.1,2.17E-13,-126.6397552,-121.3381119,0.099985292,18.40848909
180244.5,3.11E-13,-125.0759659,-119.7743225,0.099985292,18.40848911
180339.8,2.90E-13,-125.3828354,-120.081192,0.099985292,18.40848914
180435.2,2.08E-13,-126.8157349,-121.5140915,0.099985292,18.40848916
180530.5,1.76E-13,-127.5564499,-122.2548065,0.099985292,18.40848918
180625.9,2.55E-13,-125.9363022,-120.6346664,0.099985292,18.4084892
180721.3,2.81E-13,-125.513855,-120.2122192,0.099985292,18.40848922
180816.7,2.62E-13,-125.8157196,-120.5140839,0.099985292,18.40848924
180912,3.64E-13,-124.3896408,-119.0880051,0.099985293,18.40848927
181007.4,3.09E-13,-125.1048355,-119.8031921,0.099985293,18.4084893
181102.8,2.10E-13,-126.7710342,-121.4693909,0.099985293,18.40848932
181198.1,2.19E-13,-126.5876846,-121.2860489,0.099985293,18.40848934
181293.5,2.86E-13,-125.4425507,-120.1409149,0.099985293,18.40848936
181388.9,2.70E-13,-125.6798019,-120.3781586,0.099985293,18.40848939
181484.2,1.99E-13,-127.0189362,-121.7172928,0.099985293,18.40848941
181579.6,2.10E-13,-126.7824326,-121.4807892,0.099985293,18.40848943
181675,1.87E-13,-127.2761078,-121.9744644,0.099985293,18.40848944
181770.3,1.48E-13,-128.3081818,-123.006546,0.099985294,18.40848946
181865.7,2.66E-13,-125.7489014,-120.447258,0.099985294,18.40848948
181961.1,3.11E-13,-125.0745468,-119.7729111,0.099985294,18.4084895
182056.4,2.54E-13,-125.9475555,-120.6459122,0.099985294,18.40848953
182151.8,2.91E-13,-125.363327,-120.0616913,0.099985294,18.40848955
182247.2,3.01E-13,-125.2194138,-119.9177704,0.099985294,18.40848958
182342.5,1.64E-13,-127.8507004,-122.549057,0.099985294,18.4084896
182437.9,2.03E-13,-126.9191437,-121.6175079,0.099985294,18.40848961
182533.3,3.08E-13,-125.1200485,-119.8184128,0.099985295,18.40848964
182628.6,2.41E-13,-126.1728363,-120.8711929,0.099985295,18.40848966
182724,1.87E-13,-127.2736816,-121.9720383,0.099985295,18.40848968
182819.4,2.59E-13,-125.8625946,-120.5609589,0.099985295,18.4084897
182914.7,1.55E-13,-128.0934906,-122.7918549,0.099985295,18.40848972
183010.1,1.83E-13,-127.3699951,-122.0683517,0.099985295,18.40848973
183105.5,3.02E-13,-125.194397,-119.8927536,0.099985295,18.40848975
183200.8,4.08E-13,-123.8985367,-118.5969009,0.099985295,18.40848978
183296.2,3.03E-13,-125.1801224,-119.8784866,0.099985296,18.40848981
183391.6,3.78E-13,-124.2237778,-118.922142,0.099985296,18.40848984
